time (second),average fuel mass flow rate (kilogram / second),average port diameter (inch),average regression rate (inch / second),average total mass flow rate (kilogram / second),average total mass flux (kilogram / inch ** 2 / second),inlet mach,inlet velocity (mph),nozzle diffuser length (inch),nozzle exit area (inch ** 2),nozzle exit diameter (inch),nozzle exit mach,nozzle exit velocity (mph),nozzle naught temp (degF),nozzle star mach,nozzle star pressure (pound_force_per_square_inch),nozzle star temp (degF),nozzle star velocity (mph),nozzle throat area (inch ** 2),nozzle throat diameter (inch),nozzle thrust (newton),oxi fuel ratio,oxidiser mass (kilogram),oxidiser mass flow rate (kilogram / second)
0.10100000000000008,0.0102224,1.0076,0.03717,0.0522224411,0.0012311936,0.0,6.9516,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354152052,1.0,280.1824,4403.0607720294,2192.268195682,0.033693,0.207123,153.1186,4.1086,0.2476,0.042
0.10200000000000008,0.0102227,1.0077,0.03717,0.0522227435,0.0012311099,0.0,6.9516,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354152679,1.0,280.1824,4403.0607720859,2192.2681956945,0.033694,0.207123,153.1195,4.1085,0.2476,0.042
0.10300000000000008,0.010223,1.0077,0.03717,0.0522230459,0.0012310262,0.0,6.9516,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354153306,1.0,280.1824,4403.0607721423,2192.2681957069,0.033694,0.207124,153.1204,4.1084,0.2475,0.042
0.10400000000000008,0.0102233,1.0078,0.03716,0.0522233482,0.0012309425,0.0,6.9517,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354153933,1.0,280.1824,4403.0607721988,2192.2681957193,0.033694,0.207124,153.1213,4.1082,0.2475,0.042
0.10500000000000008,0.0102237,1.0079,0.03716,0.0522236506,0.0012308588,0.0,6.9517,0.4905,0.1735,0.47,2.8454,6565.7515,4940.335415456,1.0,280.1824,4403.0607722553,2192.2681957318,0.033694,0.207125,153.1221,4.1081,0.2474,0.042
0.10600000000000008,0.010224,1.008,0.03716,0.0522239529,0.0012307752,0.0,6.9518,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354155187,1.0,280.1824,4403.0607723117,2192.2681957442,0.033694,0.207126,153.123,4.108,0.2474,0.042
0.10700000000000008,0.0102243,1.008,0.03716,0.0522242552,0.0012306915,0.0,6.9518,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354155814,1.0,280.1824,4403.0607723682,2192.2681957566,0.033695,0.207126,153.1239,4.1079,0.2474,0.042
0.10800000000000008,0.0102246,1.0081,0.03716,0.0522245574,0.0012306079,0.0,6.9518,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354156441,1.0,280.1824,4403.0607724246,2192.268195769,0.033695,0.207127,153.1248,4.1078,0.2473,0.042
0.10900000000000008,0.0102249,1.0082,0.03716,0.0522248597,0.0012305243,0.0,6.9519,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354157068,1.0,280.1824,4403.0607724811,2192.2681957815,0.033695,0.207127,153.1257,4.1076,0.2473,0.042
0.11000000000000008,0.0102252,1.0083,0.03715,0.0522251619,0.0012304407,0.0,6.9519,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354157694,1.0,280.1824,4403.0607725375,2192.2681957939,0.033695,0.207128,153.1266,4.1075,0.2472,0.042
0.11100000000000008,0.0102255,1.0083,0.03715,0.0522254641,0.0012303572,0.0,6.952,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354158321,1.0,280.1824,4403.0607725939,2192.2681958063,0.033695,0.207129,153.1274,4.1074,0.2472,0.042
0.11200000000000009,0.0102258,1.0084,0.03715,0.0522257663,0.0012302736,0.0,6.952,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354158948,1.0,280.1824,4403.0607726504,2192.2681958187,0.033696,0.207129,153.1283,4.1073,0.2472,0.042
0.11300000000000009,0.0102261,1.0085,0.03715,0.0522260684,0.0012301901,0.0,6.952,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354159574,1.0,280.1824,4403.0607727068,2192.2681958311,0.033696,0.20713,153.1292,4.1072,0.2471,0.042
0.11400000000000009,0.0102264,1.0086,0.03715,0.0522263705,0.0012301066,0.0,6.9521,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354160201,1.0,280.1824,4403.0607727632,2192.2681958436,0.033696,0.20713,153.1301,4.107,0.2471,0.042
0.11500000000000009,0.0102267,1.0086,0.03715,0.0522266726,0.0012300231,0.0,6.9521,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354160827,1.0,280.1824,4403.0607728196,2192.268195856,0.033696,0.207131,153.131,4.1069,0.247,0.042
0.11600000000000009,0.010227,1.0087,0.03714,0.0522269746,0.0012299396,0.0,6.9522,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354161454,1.0,280.1824,4403.060772876,2192.2681958684,0.033696,0.207132,153.1319,4.1068,0.247,0.042
0.11700000000000009,0.0102273,1.0088,0.03714,0.0522272767,0.0012298561,0.0,6.9522,0.4905,0.1735,0.47,2.8454,6565.7515,4940.335416208,1.0,280.1824,4403.0607729324,2192.2681958808,0.033697,0.207132,153.1328,4.1067,0.2469,0.042
0.11800000000000009,0.0102276,1.0089,0.03714,0.0522275787,0.0012297726,0.0,6.9522,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354162707,1.0,280.1824,4403.0607729888,2192.2681958932,0.033697,0.207133,153.1336,4.1065,0.2469,0.042
0.11900000000000009,0.0102279,1.0089,0.03714,0.0522278807,0.0012296892,0.0,6.9523,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354163333,1.0,280.1824,4403.0607730452,2192.2681959056,0.033697,0.207133,153.1345,4.1064,0.2469,0.042
0.12000000000000009,0.0102282,1.009,0.03714,0.0522281826,0.0012296058,0.0,6.9523,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354163959,1.0,280.1824,4403.0607731016,2192.2681959181,0.033697,0.207134,153.1354,4.1063,0.2468,0.042
0.1210000000000001,0.0102285,1.0091,0.03714,0.0522284846,0.0012295223,0.0,6.9524,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354164585,1.0,280.1824,4403.060773158,2192.2681959305,0.033697,0.207135,153.1363,4.1062,0.2468,0.042
0.1220000000000001,0.0102288,1.0092,0.03713,0.0522287865,0.001229439,0.0,6.9524,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354165212,1.0,280.1824,4403.0607732144,2192.2681959429,0.033697,0.207135,153.1372,4.1061,0.2467,0.042
0.1230000000000001,0.0102291,1.0092,0.03713,0.0522290883,0.0012293556,0.0,6.9525,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354165838,1.0,280.1824,4403.0607732708,2192.2681959553,0.033698,0.207136,153.1381,4.1059,0.2467,0.042
0.1240000000000001,0.0102294,1.0093,0.03713,0.0522293902,0.0012292722,0.0,6.9525,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354166464,1.0,280.1824,4403.0607733272,2192.2681959677,0.033698,0.207136,153.1389,4.1058,0.2466,0.042
0.12500000000000008,0.0102297,1.0094,0.03713,0.052229692,0.0012291889,0.0,6.9525,0.4905,0.1735,0.47,2.8454,6565.7515,4940.335416709,1.0,280.1824,4403.0607733835,2192.2681959801,0.033698,0.207137,153.1398,4.1057,0.2466,0.042
0.12600000000000008,0.01023,1.0095,0.03713,0.0522299938,0.0012291055,0.0,6.9526,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354167716,1.0,280.1824,4403.0607734399,2192.2681959925,0.033698,0.207138,153.1407,4.1056,0.2466,0.042
0.12700000000000009,0.0102303,1.0095,0.03713,0.0522302956,0.0012290222,0.0,6.9526,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354168342,1.0,280.1824,4403.0607734963,2192.2681960049,0.033698,0.207138,153.1416,4.1055,0.2465,0.042
0.12800000000000009,0.0102306,1.0096,0.03712,0.0522305974,0.0012289389,0.0,6.9527,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354168967,1.0,280.1824,4403.0607735526,2192.2681960173,0.033699,0.207139,153.1425,4.1053,0.2465,0.042
0.1290000000000001,0.0102309,1.0097,0.03712,0.0522308991,0.0012288556,0.0,6.9527,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354169593,1.0,280.1824,4403.060773609,2192.2681960297,0.033699,0.207139,153.1434,4.1052,0.2464,0.042
0.1300000000000001,0.0102312,1.0098,0.03712,0.0522312008,0.0012287723,0.0,6.9527,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354170219,1.0,280.1824,4403.0607736653,2192.2681960421,0.033699,0.20714,153.1443,4.1051,0.2464,0.042
0.1310000000000001,0.0102315,1.0098,0.03712,0.0522315025,0.0012286891,0.0,6.9528,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354170845,1.0,280.1824,4403.0607737217,2192.2681960545,0.033699,0.207141,153.1451,4.105,0.2464,0.042
0.1320000000000001,0.0102318,1.0099,0.03712,0.0522318041,0.0012286058,0.0,6.9528,0.4905,0.1735,0.47,2.8454,6565.7515,4940.335417147,1.0,280.1824,4403.060773778,2192.2681960669,0.033699,0.207141,153.146,4.1048,0.2463,0.042
0.1330000000000001,0.0102321,1.01,0.03712,0.0522321057,0.0012285226,0.0,6.9529,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354172096,1.0,280.1824,4403.0607738344,2192.2681960793,0.0337,0.207142,153.1469,4.1047,0.2463,0.042
0.1340000000000001,0.0102324,1.0101,0.03711,0.0522324073,0.0012284394,0.0,6.9529,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354172721,1.0,280.1824,4403.0607738907,2192.2681960917,0.0337,0.207142,153.1478,4.1046,0.2462,0.042
0.1350000000000001,0.0102327,1.0101,0.03711,0.0522327089,0.0012283562,0.0,6.9529,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354173347,1.0,280.1824,4403.060773947,2192.2681961041,0.0337,0.207143,153.1487,4.1045,0.2462,0.042
0.1360000000000001,0.010233,1.0102,0.03711,0.0522330105,0.001228273,0.0,6.953,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354173972,1.0,280.1824,4403.0607740033,2192.2681961165,0.0337,0.207143,153.1496,4.1044,0.2461,0.042
0.1370000000000001,0.0102333,1.0103,0.03711,0.052233312,0.0012281899,0.0,6.953,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354174598,1.0,280.1824,4403.0607740597,2192.2681961289,0.0337,0.207144,153.1504,4.1042,0.2461,0.042
0.1380000000000001,0.0102336,1.0103,0.03711,0.0522336135,0.0012281067,0.0,6.9531,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354175223,1.0,280.1824,4403.060774116,2192.2681961413,0.033701,0.207145,153.1513,4.1041,0.2461,0.042
0.1390000000000001,0.0102339,1.0104,0.03711,0.052233915,0.0012280236,0.0,6.9531,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354175849,1.0,280.1824,4403.0607741723,2192.2681961537,0.033701,0.207145,153.1522,4.104,0.246,0.042
0.1400000000000001,0.0102342,1.0105,0.0371,0.0522342164,0.0012279405,0.0,6.9531,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354176474,1.0,280.1824,4403.0607742286,2192.2681961661,0.033701,0.207146,153.1531,4.1039,0.246,0.042
0.1410000000000001,0.0102345,1.0106,0.0371,0.0522345178,0.0012278574,0.0,6.9532,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354177099,1.0,280.1824,4403.0607742849,2192.2681961785,0.033701,0.207146,153.154,4.1038,0.2459,0.042
0.1420000000000001,0.0102348,1.0106,0.0371,0.0522348192,0.0012277743,0.0,6.9532,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354177724,1.0,280.1824,4403.0607743412,2192.2681961909,0.033701,0.207147,153.1548,4.1036,0.2459,0.042
0.1430000000000001,0.0102351,1.0107,0.0371,0.0522351206,0.0012276912,0.0,6.9533,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354178349,1.0,280.1824,4403.0607743975,2192.2681962033,0.033702,0.207148,153.1557,4.1035,0.2459,0.042
0.1440000000000001,0.0102354,1.0108,0.0371,0.0522354219,0.0012276082,0.0,6.9533,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354178974,1.0,280.1824,4403.0607744538,2192.2681962157,0.033702,0.207148,153.1566,4.1034,0.2458,0.042
0.1450000000000001,0.0102357,1.0109,0.0371,0.0522357232,0.0012275251,0.0,6.9533,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354179599,1.0,280.1824,4403.06077451,2192.2681962281,0.033702,0.207149,153.1575,4.1033,0.2458,0.042
0.1460000000000001,0.010236,1.0109,0.0371,0.0522360245,0.0012274421,0.0,6.9534,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354180224,1.0,280.1824,4403.0607745663,2192.2681962404,0.033702,0.207149,153.1584,4.1032,0.2457,0.042
0.1470000000000001,0.0102363,1.011,0.03709,0.0522363258,0.0012273591,0.0,6.9534,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354180849,1.0,280.1824,4403.0607746226,2192.2681962528,0.033702,0.20715,153.1593,4.103,0.2457,0.042
0.1480000000000001,0.0102366,1.0111,0.03709,0.0522366271,0.0012272761,0.0,6.9535,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354181474,1.0,280.1824,4403.0607746789,2192.2681962652,0.033703,0.207151,153.1601,4.1029,0.2456,0.042
0.1490000000000001,0.0102369,1.0112,0.03709,0.0522369283,0.0012271932,0.0,6.9535,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354182099,1.0,280.1824,4403.0607747351,2192.2681962776,0.033703,0.207151,153.161,4.1028,0.2456,0.042
0.1500000000000001,0.0102372,1.0112,0.03709,0.0522372295,0.0012271102,0.0,6.9535,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354182724,1.0,280.1824,4403.0607747914,2192.26819629,0.033703,0.207152,153.1619,4.1027,0.2456,0.042
0.1510000000000001,0.0102375,1.0113,0.03709,0.0522375306,0.0012270272,0.0,6.9536,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354183348,1.0,280.1824,4403.0607748476,2192.2681963024,0.033703,0.207152,153.1628,4.1026,0.2455,0.042
0.1520000000000001,0.0102378,1.0114,0.03709,0.0522378318,0.0012269443,0.0,6.9536,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354183973,1.0,280.1824,4403.0607749039,2192.2681963148,0.033703,0.207153,153.1637,4.1024,0.2455,0.042
0.1530000000000001,0.0102381,1.0115,0.03708,0.0522381329,0.0012268614,0.0,6.9537,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354184598,1.0,280.1824,4403.0607749601,2192.2681963271,0.033704,0.207154,153.1646,4.1023,0.2454,0.042
0.1540000000000001,0.0102384,1.0115,0.03708,0.052238434,0.0012267785,0.0,6.9537,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354185222,1.0,280.1824,4403.0607750164,2192.2681963395,0.033704,0.207154,153.1654,4.1022,0.2454,0.042
0.1550000000000001,0.0102387,1.0116,0.03708,0.052238735,0.0012266956,0.0,6.9537,0.4905,0.1735,0.47,2.8454,6565.7515,4940.3354185847,1.0,280.1824,4403.0607750726,2192.2681963519,0.033704,0.207155,153.1663,4.1021,0.2453,0.042
0.1560000000000001,0.010239,1.0117,0.03708,0.0522390361,0.0012266128,0.0,6.9538,0.4906,0.1735,0.47,2.8454,6565.7515,4940.3354186471,1.0,280.1824,4403.0607751289,2192.2681963643,0.033704,0.207155,153.1672,4.1019,0.2453,0.042
0.1570000000000001,0.0102393,1.0118,0.03708,0.0522393371,0.0012265299,0.0,6.9538,0.4906,0.1735,0.47,2.8454,6565.7515,4940.3354187096,1.0,280.1824,4403.0607751851,2192.2681963766,0.033704,0.207156,153.1681,4.1018,0.2453,0.042
0.1580000000000001,0.0102396,1.0118,0.03708,0.0522396381,0.0012264471,0.0,6.9539,0.4906,0.1735,0.47,2.8454,6565.7515,4940.335418772,1.0,280.1824,4403.0607752413,2192.268196389,0.033704,0.207157,153.169,4.1017,0.2452,0.042
0.1590000000000001,0.0102399,1.0119,0.03707,0.052239939,0.0012263643,0.0,6.9539,0.4906,0.1735,0.47,2.8454,6565.7515,4940.3354188344,1.0,280.1824,4403.0607752975,2192.2681964014,0.033705,0.207157,153.1698,4.1016,0.2452,0.042
0.16000000000000011,0.0102402,1.012,0.03707,0.05224024,0.0012262814,0.0,6.9539,0.4906,0.1735,0.47,2.8454,6565.7515,4940.3354188969,1.0,280.1824,4403.0607753538,2192.2681964138,0.033705,0.207158,153.1707,4.1015,0.2451,0.042
0.16100000000000012,0.0102405,1.0121,0.03707,0.0522405409,0.0012261987,0.0,6.954,0.4906,0.1735,0.47,2.8454,6565.7515,4940.3354189593,1.0,280.1824,4403.06077541,2192.2681964261,0.033705,0.207158,153.1716,4.1013,0.2451,0.042
0.16200000000000012,0.0102408,1.0121,0.03707,0.0522408418,0.0012261159,0.0,6.954,0.4906,0.1735,0.47,2.8454,6565.7515,4940.3354190217,1.0,280.1824,4403.0607754662,2192.2681964385,0.033705,0.207159,153.1725,4.1012,0.2451,0.042
0.16300000000000012,0.0102411,1.0122,0.03707,0.0522411426,0.0012260331,0.0,6.9541,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354190841,1.0,280.1824,4403.0607755224,2192.2681964509,0.033705,0.20716,153.1734,4.1011,0.245,0.042
0.16400000000000012,0.0102414,1.0123,0.03707,0.0522414435,0.0012259504,0.0,6.9541,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354191465,1.0,280.1824,4403.0607755786,2192.2681964633,0.033706,0.20716,153.1743,4.101,0.245,0.042
0.16500000000000012,0.0102417,1.0124,0.03706,0.0522417443,0.0012258677,0.0,6.9541,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354192089,1.0,280.1824,4403.0607756348,2192.2681964756,0.033706,0.207161,153.1751,4.1009,0.2449,0.042
0.16600000000000012,0.010242,1.0124,0.03706,0.0522420451,0.0012257849,0.0,6.9542,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354192713,1.0,280.1824,4403.060775691,2192.268196488,0.033706,0.207161,153.176,4.1007,0.2449,0.042
0.16700000000000012,0.0102423,1.0125,0.03706,0.0522423458,0.0012257022,0.0,6.9542,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354193337,1.0,280.1824,4403.0607757472,2192.2681965004,0.033706,0.207162,153.1769,4.1006,0.2448,0.042
0.16800000000000012,0.0102426,1.0126,0.03706,0.0522426466,0.0012256196,0.0,6.9543,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354193961,1.0,280.1824,4403.0607758033,2192.2681965127,0.033706,0.207163,153.1778,4.1005,0.2448,0.042
0.16900000000000012,0.0102429,1.0126,0.03706,0.0522429473,0.0012255369,0.0,6.9543,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354194585,1.0,280.1824,4403.0607758595,2192.2681965251,0.033707,0.207163,153.1787,4.1004,0.2448,0.042
0.17000000000000012,0.0102432,1.0127,0.03706,0.052243248,0.0012254543,0.0,6.9543,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354195209,1.0,280.1824,4403.0607759157,2192.2681965375,0.033707,0.207164,153.1795,4.1003,0.2447,0.042
0.17100000000000012,0.0102435,1.0128,0.03705,0.0522435486,0.0012253716,0.0,6.9544,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354195833,1.0,280.1824,4403.0607759718,2192.2681965498,0.033707,0.207164,153.1804,4.1001,0.2447,0.042
0.17200000000000013,0.0102438,1.0129,0.03705,0.0522438493,0.001225289,0.0,6.9544,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354196456,1.0,280.1824,4403.060776028,2192.2681965622,0.033707,0.207165,153.1813,4.1,0.2446,0.042
0.17300000000000013,0.0102441,1.0129,0.03705,0.0522441499,0.0012252064,0.0,6.9545,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.335419708,1.0,280.1824,4403.0607760842,2192.2681965745,0.033707,0.207166,153.1822,4.0999,0.2446,0.042
0.17400000000000013,0.0102445,1.013,0.03705,0.0522444504,0.0012251238,0.0,6.9545,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354197703,1.0,280.1824,4403.0607761403,2192.2681965869,0.033708,0.207166,153.1831,4.0998,0.2445,0.042
0.17500000000000013,0.0102448,1.0131,0.03705,0.052244751,0.0012250412,0.0,6.9545,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354198327,1.0,280.1824,4403.0607761965,2192.2681965993,0.033708,0.207167,153.1839,4.0997,0.2445,0.042
0.17600000000000013,0.0102451,1.0132,0.03705,0.0522450515,0.0012249587,0.0,6.9546,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.335419895,1.0,280.1824,4403.0607762526,2192.2681966116,0.033708,0.207167,153.1848,4.0995,0.2445,0.042
0.17700000000000013,0.0102454,1.0132,0.03704,0.052245352,0.0012248761,0.0,6.9546,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354199574,1.0,280.1824,4403.0607763088,2192.268196624,0.033708,0.207168,153.1857,4.0994,0.2444,0.042
0.17800000000000013,0.0102457,1.0133,0.03704,0.0522456525,0.0012247936,0.0,6.9547,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354200197,1.0,280.1824,4403.0607763649,2192.2681966363,0.033708,0.207169,153.1866,4.0993,0.2444,0.042
0.17900000000000013,0.010246,1.0134,0.03704,0.052245953,0.0012247111,0.0,6.9547,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354200821,1.0,280.1824,4403.060776421,2192.2681966487,0.033709,0.207169,153.1875,4.0992,0.2443,0.042
0.18000000000000013,0.0102463,1.0135,0.03704,0.0522462534,0.0012246286,0.0,6.9547,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354201444,1.0,280.1824,4403.0607764772,2192.268196661,0.033709,0.20717,153.1883,4.0991,0.2443,0.042
0.18100000000000013,0.0102466,1.0135,0.03704,0.0522465538,0.0012245461,0.0,6.9548,0.4906,0.1735,0.4701,2.8454,6565.7515,4940.3354202067,1.0,280.1824,4403.0607765333,2192.2681966734,0.033709,0.20717,153.1892,4.0989,0.2443,0.042
0.18200000000000013,0.0102469,1.0136,0.03704,0.0522468542,0.0012244637,0.0,6.9548,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.335420269,1.0,280.1824,4403.0607765894,2192.2681966858,0.033709,0.207171,153.1901,4.0988,0.2442,0.042
0.18300000000000013,0.0102472,1.0137,0.03703,0.0522471545,0.0012243812,0.0,6.9549,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354203314,1.0,280.1824,4403.0607766455,2192.2681966981,0.033709,0.207172,153.191,4.0987,0.2442,0.042
0.18400000000000014,0.0102475,1.0138,0.03703,0.0522474549,0.0012242988,0.0,6.9549,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354203937,1.0,280.1824,4403.0607767016,2192.2681967105,0.03371,0.207172,153.1919,4.0986,0.2441,0.042
0.18500000000000014,0.0102478,1.0138,0.03703,0.0522477552,0.0012242163,0.0,6.9549,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.335420456,1.0,280.1824,4403.0607767577,2192.2681967228,0.03371,0.207173,153.1927,4.0985,0.2441,0.042
0.18600000000000014,0.0102481,1.0139,0.03703,0.0522480555,0.0012241339,0.0,6.955,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354205183,1.0,280.1824,4403.0607768138,2192.2681967352,0.03371,0.207173,153.1936,4.0983,0.244,0.042
0.18700000000000014,0.0102484,1.014,0.03703,0.0522483557,0.0012240516,0.0,6.955,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354205806,1.0,280.1824,4403.0607768699,2192.2681967475,0.03371,0.207174,153.1945,4.0982,0.244,0.042
0.18800000000000014,0.0102487,1.0141,0.03703,0.0522486559,0.0012239692,0.0,6.9551,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354206429,1.0,280.1824,4403.060776926,2192.2681967599,0.03371,0.207175,153.1954,4.0981,0.244,0.042
0.18900000000000014,0.010249,1.0141,0.03703,0.0522489561,0.0012238868,0.0,6.9551,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354207051,1.0,280.1824,4403.0607769821,2192.2681967722,0.03371,0.207175,153.1963,4.098,0.2439,0.042
0.19000000000000014,0.0102493,1.0142,0.03702,0.0522492563,0.0012238045,0.0,6.9551,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354207674,1.0,280.1824,4403.0607770382,2192.2681967845,0.033711,0.207176,153.1971,4.0979,0.2439,0.042
0.19100000000000014,0.0102496,1.0143,0.03702,0.0522495565,0.0012237222,0.0,6.9552,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354208297,1.0,280.1824,4403.0607770943,2192.2681967969,0.033711,0.207176,153.198,4.0977,0.2438,0.042
0.19200000000000014,0.0102499,1.0144,0.03702,0.0522498566,0.0012236398,0.0,6.9552,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.335420892,1.0,280.1824,4403.0607771504,2192.2681968092,0.033711,0.207177,153.1989,4.0976,0.2438,0.042
0.19300000000000014,0.0102502,1.0144,0.03702,0.0522501567,0.0012235575,0.0,6.9553,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354209542,1.0,280.1824,4403.0607772064,2192.2681968216,0.033711,0.207177,153.1998,4.0975,0.2438,0.042
0.19400000000000014,0.0102505,1.0145,0.03702,0.0522504568,0.0012234753,0.0,6.9553,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354210165,1.0,280.1824,4403.0607772625,2192.2681968339,0.033711,0.207178,153.2007,4.0974,0.2437,0.042
0.19500000000000015,0.0102508,1.0146,0.03702,0.0522507568,0.001223393,0.0,6.9553,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.3354210788,1.0,280.1824,4403.0607773186,2192.2681968463,0.033712,0.207179,153.2015,4.0973,0.2437,0.042
0.19600000000000015,0.0102511,1.0146,0.03701,0.0522510569,0.0012233108,0.0,6.9554,0.4906,0.1736,0.4701,2.8454,6565.7515,4940.335421141,1.0,280.1824,4403.0607773746,2192.2681968586,0.033712,0.207179,153.2024,4.0971,0.2436,0.042
